language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,prevalence_setting,fpr_budget,task,encoder,exp_id
zh,few_label_8_strat,0.7689184834200726,0.18819029689784564,25,0.3071951616132839,0.16208213110181394,0.15251989389920426,0.761769436997319,0.648460423142547,0.23823056300268097,0.19514666666666663,0.23823056300268097,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.2680306707516651,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_8_rand,0.7470175936866157,0.2078955444646546,25,0.3169319374388844,0.18041401213464844,0.17013262599469495,0.743378016085791,0.6436556424417529,0.2566219839142091,0.2131466666666667,0.2566219839142091,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.2777674465772656,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_16_strat,0.8581299340294999,0.132206034880189,25,0.22694193583544284,0.13198587712800314,0.09013262599469496,0.8447721179624665,0.6680086903937823,0.15522788203753352,0.12250666666666665,0.15522788203753352,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.18777744497382404,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_16_rand,0.8651677141768921,0.07880238944322988,25,0.23469861943784526,0.1025220605928768,0.08413793103448276,0.8481501340482575,0.6662045689696899,0.15184986595174263,0.11781333333333331,0.15184986595174263,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.19553412857622646,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_32_strat,0.9359531300479708,0.049005126333605806,25,0.12834930237486958,0.08734381989373664,0.035702917771883294,0.9247184986595174,0.7123881836542689,0.07528150134048256,0.05538666666666667,0.07528150134048256,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.08918481151325078,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_32_rand,0.9258458326796428,0.07307353094663509,25,0.1366087515917484,0.11086607289084052,0.042599469496021225,0.9158713136729222,0.7114445433723846,0.08412868632707776,0.06325333333333333,0.08412868632707776,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.0974442607301296,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_64_strat,0.9624927196115937,0.026221297800568436,25,0.07980115174008721,0.06239642169048732,0.017824933687002654,0.9558713136729221,0.7454839250848088,0.04412868632707774,0.030906666666666666,0.04412868632707774,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.040636660878468414,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_64_rand,0.9547021957123121,0.02545268743706332,25,0.10196625559856551,0.05891379463774832,0.02344827586206897,0.9433243967828419,0.728908287270602,0.05667560321715817,0.03997333333333333,0.05667560321715817,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.06280176473694671,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_128_strat,0.9716295766385555,0.016213613505024035,25,0.058609004453528825,0.044285583911040434,0.011193633952254643,0.9686327077747989,0.7545329977750223,0.03136729222520107,0.021226666666666665,0.03136729222520107,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.019444513591910025,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_128_rand,0.9729716322544895,0.01391694055353926,25,0.055993424695351963,0.04123446758383748,0.010716180371352784,0.9701876675603216,0.7516371261588654,0.02981233243967828,0.020213333333333333,0.02981233243967828,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.016828933833733163,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_256_strat,0.966446588973644,0.01749340586890315,25,0.07028949350853328,0.04882312133690746,0.014588859416445624,0.9619839142091153,0.7385399360884912,0.03801608579088472,0.02624,0.03801608579088472,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.03112500264691448,native,0.01,toxicity,encoder_minilm,EXP-007
zh,few_label_256_rand,0.9712000657175496,0.011167303443649157,25,0.057764125738722194,0.03306504869721284,0.010503978779840849,0.9694906166219839,0.753148831844484,0.030509383378016088,0.020453333333333334,0.030509383378016088,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.018599634877103394,native,0.01,toxicity,encoder_minilm,EXP-007
zh,target_full,0.977071901041729,0.0,1,0.0391644908616188,0.0,0.006631299734748011,0.9798927613941019,0.75,0.020107238605898123,0.013333333333333334,0.020107238605898123,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,0.021299312817867788,0.05476417605821279,0.0391644908616188,0.0,native,0.01,toxicity,encoder_minilm,EXP-007
zh,test_oracle_unachievable,0.9679995053600636,0.0,1,0.07170294494238155,0.0,0.009283819628647215,0.9624664879356568,0.8,0.03753351206434316,0.023333333333333334,0.03753351206434316,False,False,0.6011193207273451,0.49733333333333335,0.495,1000,1500,0.8406066731032429,en,target_fpr,,,0.0391644908616188,-0.03253845408076275,native,0.01,toxicity,encoder_minilm,EXP-007
am,fixed_half,0.5,0.0,1,0.2994871794871795,0.0,0.1441326530612245,0.7960893854748603,0.5637065637065637,0.20391061452513967,0.17266666666666666,0.20391061452513967,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.19783533704753528,native,0.05,toxicity,encoder_minilm,EXP-007
am,source_global,0.6076457815873632,0.0,1,0.2204724409448819,0.0,0.09566326530612244,0.8631284916201117,0.5664739884393064,0.13687150837988826,0.11533333333333333,0.13687150837988826,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,0.18392440847095734,0.2542271468929558,0.10165184243964423,-0.11882059850523766,native,0.05,toxicity,encoder_minilm,EXP-007
am,pooled_global,0.8868604485105611,0.0,1,0.045637583892617455,0.0,0.015306122448979591,0.9762569832402235,0.5862068965517241,0.023743016759776536,0.019333333333333334,0.023743016759776536,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,0.056014258547026775,native,0.05,toxicity,encoder_minilm,EXP-007
am,worstcase_global,0.9674550641828019,0.0,1,0.008310249307479223,0.0,0.003826530612244898,0.9958100558659218,0.5,0.004189944134078212,0.004,0.004189944134078212,True,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,0.093341593132165,native,0.05,toxicity,encoder_minilm,EXP-007
am,quantile_match,0.2445226446877838,0.0,1,0.47740963855421686,0.0,0.3762755102040816,0.5572625698324022,0.5179738562091504,0.44273743016759776,0.408,0.44273743016759776,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.3757577961145726,native,0.05,toxicity,encoder_minilm,EXP-007
am,sld_em,0.9952495471613964,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,0.10165184243964423,native,0.05,toxicity,encoder_minilm,EXP-007
am,bbse,0.9319414210711565,0.0,1,0.02997275204359673,0.0,0.008928571428571428,0.9846368715083799,0.6111111111111112,0.015363128491620111,0.012,0.015363128491620111,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,0.0716790903960475,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_8_strat,0.6395129548993372,0.22920353907738086,25,0.20397405995612267,0.14144015591161727,0.11270408163265305,0.8543016759776535,0.5549900142997051,0.14569832402234634,0.12845333333333334,0.14569832402234634,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.10232221751647844,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_8_rand,0.5824705185647081,0.22078912313350266,25,0.2436671996326161,0.14317809456211278,0.1444387755102041,0.8174301675977653,0.5540587737269078,0.18256983240223462,0.16264,0.18256983240223462,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.14201535719297187,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_16_strat,0.7105713518013093,0.173202977665639,25,0.16059829118463273,0.10765120770680893,0.07673469387755101,0.8958659217877095,0.5733284361856078,0.10413407821229051,0.08981333333333336,0.10413407821229051,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.0589464487449885,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_16_rand,0.7309341088728477,0.19512728983161723,25,0.14876498296466698,0.12498205541325169,0.07500000000000001,0.8991061452513966,0.576080159702441,0.10089385474860336,0.08736000000000001,0.10089385474860336,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.047113140525022745,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_32_strat,0.8230862543790317,0.11552451104850384,25,0.08904262717512507,0.0706610922282116,0.036479591836734694,0.9484357541899441,0.5824270449118845,0.051564245810055864,0.043680000000000004,0.051564245810055864,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,0.012609215264519164,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_32_rand,0.7955181795830351,0.11510416237007175,25,0.10617353140939605,0.07083356580535054,0.043061224489795914,0.9380446927374301,0.5828013472122625,0.061955307262569835,0.05208,0.061955307262569835,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.0045216889697518164,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_64_strat,0.8045159525826603,0.1013974891163582,25,0.0998405933492014,0.06272983925833849,0.039540816326530615,0.9427932960893856,0.5821078495850336,0.057206703910614526,0.04797333333333333,0.057206703910614526,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,0.0018112490904428347,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_64_rand,0.7899008129089264,0.11586256149886566,25,0.11020696989526886,0.07046199214160252,0.04418367346938776,0.9357541899441343,0.5865484296431154,0.06424581005586591,0.053759999999999995,0.06424581005586591,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.008555127455624631,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_128_strat,0.7892395993082744,0.08612926744573701,25,0.10967698270345043,0.05507630063418598,0.043010204081632655,0.93731843575419,0.5778106879025073,0.06268156424581005,0.0524,0.06268156424581005,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.0080251402638062,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_128_rand,0.7676761365713091,0.07847251898694668,25,0.12097443610305197,0.047904465170701335,0.049846938775510205,0.9306145251396649,0.5683433323399665,0.0693854748603352,0.059173333333333335,0.0693854748603352,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.019322593663407744,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_256_strat,0.7886080603997563,0.06016375493446956,25,0.10952873307058919,0.03725393447010186,0.042653061224489794,0.9384357541899441,0.576114895231857,0.06156424581005586,0.051680000000000004,0.06156424581005586,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.00787689063094496,native,0.05,toxicity,encoder_minilm,EXP-007
am,few_label_256_rand,0.7935107677321294,0.04546093734870507,25,0.10597242584051327,0.025827142539962544,0.04142857142857143,0.9410614525139664,0.5722292334042491,0.05893854748603351,0.049786666666666674,0.05893854748603351,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.004320583400869035,native,0.05,toxicity,encoder_minilm,EXP-007
am,target_full,0.796865772303853,0.0,1,0.10165184243964423,0.0,0.039540816326530615,0.9441340782122905,0.5633802816901409,0.055865921787709494,0.04733333333333333,0.055865921787709494,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,0.07231661726206848,0.1294733044733045,0.10165184243964423,0.0,native,0.05,toxicity,encoder_minilm,EXP-007
am,test_oracle_unachievable,0.7655849349952408,0.0,1,0.12422360248447206,0.0,0.04974489795918367,0.9301675977653632,0.5617977528089888,0.06983240223463687,0.059333333333333335,0.06983240223463687,False,False,0.5661572939231558,0.47733333333333333,0.511,1000,1500,0.6076457815873632,en,target_fpr,,,0.10165184243964423,-0.022571760044827832,native,0.05,toxicity,encoder_minilm,EXP-007
ar,fixed_half,0.5,0.0,1,0.4515021459227468,0.0,0.20053475935828877,0.6502659574468085,0.6368038740920097,0.3497340425531915,0.2753333333333333,0.3497340425531915,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.23053258560707598,native,0.05,toxicity,encoder_minilm,EXP-007
ar,source_global,0.6076457815873632,0.0,1,0.38468720821661995,0.0,0.15106951871657753,0.726063829787234,0.64576802507837,0.27393617021276595,0.21266666666666667,0.27393617021276595,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,0.345290884540043,0.42468811725472155,0.2209695603156708,-0.16371764790094914,native,0.05,toxicity,encoder_minilm,EXP-007
ar,pooled_global,0.8845046277619,0.0,1,0.20642201834862386,0.0,0.040106951871657755,0.8803191489361702,0.75,0.1196808510638298,0.08,0.1196808510638298,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,0.01454754196704694,native,0.05,toxicity,encoder_minilm,EXP-007
ar,worstcase_global,0.9674550641828019,0.0,1,0.07097591888466412,0.0,0.012032085561497326,0.9627659574468085,0.7567567567567568,0.03723404255319149,0.024666666666666667,0.03723404255319149,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,0.14999364143100669,native,0.05,toxicity,encoder_minilm,EXP-007
ar,quantile_match,0.2764397773139985,0.0,1,0.5766526019690577,0.0,0.34759358288770054,0.45478723404255317,0.6119402985074627,0.5452127659574468,0.44666666666666666,0.5452127659574468,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.3556830416533868,native,0.05,toxicity,encoder_minilm,EXP-007
ar,sld_em,0.8755995809795645,0.0,1,0.21387940841865757,0.0,0.04411764705882353,0.875,0.7401574803149606,0.125,0.08466666666666667,0.125,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,0.0070901518970132305,native,0.05,toxicity,encoder_minilm,EXP-007
ar,bbse,0.8397193326325513,0.0,1,0.24889867841409694,0.0,0.05748663101604278,0.8497340425531915,0.7243589743589743,0.1502659574468085,0.104,0.1502659574468085,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.02792911809842613,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_8_strat,0.646895007223839,0.23521726759349593,25,0.3462559488341244,0.15866915134302445,0.15310160427807487,0.7316489361702128,0.673062146117882,0.26835106382978724,0.21088000000000004,0.26835106382978724,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.1252863885184536,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_8_rand,0.5739064849416888,0.27541447838686334,25,0.3897614600266596,0.18111316446167253,0.21668449197860962,0.6605319148936171,0.6498630195057118,0.33946808510638304,0.27824000000000004,0.33946808510638304,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.16879189971098882,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_16_strat,0.7665513580532068,0.20200065461546107,25,0.2602187563324253,0.15000010951975024,0.09438502673796792,0.8172340425531915,0.6995089047699073,0.1827659574468085,0.13869333333333334,0.1827659574468085,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.0392491960167545,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_16_rand,0.6876775717835031,0.2308338014627914,25,0.3236986040947162,0.15213489606411876,0.13122994652406417,0.757712765957447,0.6881044562485436,0.2422872340425532,0.1869066666666667,0.2422872340425532,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.10272904377904538,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_32_strat,0.819919855412175,0.14278957295640435,25,0.22885166086402858,0.120885037099935,0.06818181818181819,0.8522340425531916,0.7081776085789419,0.1477659574468085,0.10808,0.1477659574468085,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.007882100548357779,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_32_rand,0.8562172176585056,0.12272621543004762,25,0.19705868229037515,0.11324970079580401,0.05577540106951871,0.8763829787234042,0.7107755936942927,0.12361702127659574,0.08978666666666667,0.12361702127659574,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,0.02391087802529565,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_64_strat,0.8536337965900335,0.07232912654788522,25,0.2205436118417539,0.06896352185410567,0.05358288770053475,0.8665425531914893,0.7248159817953571,0.13345744680851065,0.09362666666666668,0.13345744680851065,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,0.00042594847391691504,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_64_rand,0.816018546092492,0.13926491309182806,25,0.23816423303864392,0.11048218814259579,0.07005347593582888,0.8464361702127658,0.7137430857939866,0.15356382978723404,0.11192000000000002,0.15356382978723404,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.01719467272297312,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_128_strat,0.855942886310623,0.041300289650509296,25,0.2270045050411007,0.039472902432051184,0.052192513368983964,0.8643085106382977,0.7294427756257233,0.13569148936170214,0.09405333333333334,0.13569148936170214,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.006034944725429897,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_128_rand,0.8448009254375202,0.05204505079168655,25,0.2355289236806442,0.0478907933900632,0.05716577540106952,0.8574468085106384,0.7228271296468453,0.1425531914893617,0.09997333333333333,0.1425531914893617,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.014559363364973404,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_256_strat,0.8572458029602865,0.03288730453554461,25,0.22912796261505938,0.0314701880699704,0.05112299465240642,0.8634042553191489,0.7323661845893039,0.13659574468085106,0.09397333333333334,0.13659574468085106,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.008158402299388579,native,0.05,toxicity,encoder_minilm,EXP-007
ar,few_label_256_rand,0.8550332067803137,0.032224099207462144,25,0.23137520340593482,0.032173838142728305,0.052513368983957226,0.8617021276595744,0.7291892064437581,0.13829787234042554,0.09551999999999998,0.13829787234042554,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.01040564309026401,native,0.05,toxicity,encoder_minilm,EXP-007
ar,target_full,0.8700044310202599,0.0,1,0.2209695603156708,0.0,0.04946524064171123,0.8696808510638298,0.725925925925926,0.13031914893617022,0.09,0.13031914893617022,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,0.18301632203610482,0.25809376850599175,0.2209695603156708,0.0,native,0.05,toxicity,encoder_minilm,EXP-007
ar,test_oracle_unachievable,0.8661853460466133,0.0,1,0.2249718785151856,0.0,0.04946524064171123,0.8670212765957447,0.7299270072992701,0.13297872340425532,0.09133333333333334,0.13297872340425532,False,False,0.6368525287290931,0.5013333333333333,0.503,1000,1500,0.6076457815873632,en,target_fpr,,,0.2209695603156708,-0.004002318199514798,native,0.05,toxicity,encoder_minilm,EXP-007
de,fixed_half,0.5,0.0,1,0.7392739273927392,0.0,0.2752659574468085,0.25133689839572193,0.7301173402868318,0.7486631016042781,0.5113333333333333,0.7486631016042781,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.28644373871349393,native,0.05,toxicity,encoder_minilm,EXP-007
de,source_global,0.6076457815873632,0.0,1,0.7057122198120028,0.0,0.19547872340425532,0.34759358288770054,0.768503937007874,0.6524064171122995,0.42333333333333334,0.6524064171122995,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,0.6792913269088214,0.7350880430753824,0.4528301886792453,-0.25288203113275753,native,0.05,toxicity,encoder_minilm,EXP-007
de,pooled_global,0.8846878713120416,0.0,1,0.39999999999999997,0.0,0.031914893617021274,0.7419786096256684,0.8894009216589862,0.2580213903743315,0.14466666666666667,0.2580213903743315,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,0.05283018867924533,native,0.05,toxicity,encoder_minilm,EXP-007
de,worstcase_global,0.9674550641828019,0.0,1,0.12437810945273632,0.0,0.007978723404255319,0.9331550802139037,0.8928571428571429,0.06684491978609626,0.037333333333333336,0.06684491978609626,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,0.328452079226509,native,0.05,toxicity,encoder_minilm,EXP-007
de,quantile_match,0.5535594297776123,0.0,1,0.7279005524861879,0.0,0.2300531914893617,0.29545454545454547,0.7528571428571429,0.7045454545454546,0.4666666666666667,0.7045454545454546,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.2750703638069426,native,0.05,toxicity,encoder_minilm,EXP-007
de,sld_em,0.5832090551959219,0.0,1,0.7148936170212766,0.0,0.21010638297872342,0.32620320855614976,0.7613293051359517,0.6737967914438503,0.44133333333333336,0.6737967914438503,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.26206342834203133,native,0.05,toxicity,encoder_minilm,EXP-007
de,bbse,0.6479603112396881,0.0,1,0.6773455377574371,0.0,0.15824468085106383,0.40641711229946526,0.7886323268206039,0.5935828877005348,0.37533333333333335,0.5935828877005348,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.22451534907819182,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_8_strat,0.6506278530948962,0.20179454703664282,25,0.5965459309845346,0.1864391268367479,0.18255319148936175,0.45101604278074864,0.787397884621144,0.5489839572192513,0.36528000000000005,0.5489839572192513,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.14371574230528927,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_8_rand,0.6997724163209036,0.20637141241105061,25,0.559131440676084,0.17293352507793652,0.15143617021276598,0.510855614973262,0.8100754862813037,0.4891443850267379,0.31984,0.4891443850267379,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.10630125199683871,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_16_strat,0.7490100244139328,0.14612902544830303,25,0.5354683382136639,0.17890234298034308,0.11329787234042552,0.5589839572192513,0.8230922078906534,0.4410160427807486,0.27672,0.4410160427807486,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.08263814953441861,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_16_rand,0.8006957568784392,0.16353814362798544,25,0.458565588326028,0.16618825072904098,0.08904255319148938,0.643903743315508,0.842249421639291,0.35609625668449196,0.22221333333333335,0.35609625668449196,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.005735399646782713,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_32_strat,0.8435026766040186,0.10136297637959583,25,0.4191992677057214,0.17037243596691104,0.06037234042553192,0.6955080213903743,0.8569705429271717,0.3044919786096257,0.1821066666666667,0.3044919786096257,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,0.03363092097352388,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_32_rand,0.867596882678152,0.06764328101614066,25,0.39767595632979386,0.13738176830036833,0.046382978723404245,0.7271657754010695,0.8682853237786395,0.2728342245989305,0.15930666666666668,0.2728342245989305,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,0.05515423234945144,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_64_strat,0.8511939201864942,0.047534748601374306,25,0.4505662738730812,0.08966865087744472,0.05074468085106382,0.6881818181818181,0.8657267589073822,0.31181818181818177,0.18093333333333336,0.31181818181818177,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,0.0022639148061641134,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_64_rand,0.8499712830222188,0.06226681691388363,25,0.4428435818750366,0.11253432900201185,0.05319148936170213,0.6906417112299466,0.8624551491419848,0.30935828877005345,0.18093333333333333,0.30935828877005345,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,0.009986606804208709,native,0.05,toxicity,encoder_minilm,EXP-007
de,few_label_128_strat,0.823996944396624,0.04719173738611381,25,0.4975468776998103,0.078454917729136,0.06606382978723405,0.6414973262032087,0.8496373102311299,0.35850267379679146,0.21189333333333335,0.35850267379679146,False,False,0.8162049152349528,0.49866666666666665,0.508,1000,1500,0.6076457815873632,en,target_fpr,,,0.4528301886792453,-0.044716689020565026,native,0.05,toxicity,encoder_minilm,EXP-007
