language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,model,arm
fr,worstcase_global,0.8913142383098602,0.0,1,0.7279090113735782,0.0,0.003865979381443299,0.425414364640884,0.9928400954653938,0.574585635359116,0.2793333333333333,0.574585635359116,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.2194594096790533,clf_unitary_xlmr,A
fr,quantile_match,0.2519911741018295,0.0,1,0.9434752267969294,0.0,0.04252577319587629,0.06629834254143646,0.9534555712270804,0.9337016574585635,0.4726666666666667,0.9337016574585635,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.003893194255702115,clf_unitary_xlmr,A
fr,sld_em,0.4120439926593514,0.0,1,0.9274310595065313,0.0,0.019329896907216496,0.11740331491712708,0.9770642201834863,0.8825966850828729,0.436,0.8825966850828729,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.019937361546100263,clf_unitary_xlmr,A
fr,bbse,0.3794600661360709,0.0,1,0.9332376166547021,0.0,0.024484536082474227,0.10220994475138122,0.9715994020926756,0.8977900552486188,0.446,0.8977900552486188,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.014130804397929464,clf_unitary_xlmr,A
fr,few_label_8_strat,0.39010536048561334,0.23239963449233456,25,0.9151714348656184,0.042803099801320715,0.04015463917525773,0.11629834254143648,0.9579386948010143,0.8837016574585635,0.44730666666666674,0.8837016574585635,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.032196986187013166,clf_unitary_xlmr,A
fr,few_label_8_rand,0.3636678371601738,0.18397044964586162,25,0.9226825478180729,0.03621775346681934,0.040103092783505156,0.10458563535911602,0.9580798372095751,0.8954143646408839,0.4529333333333333,0.8954143646408839,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.02468587323455862,clf_unitary_xlmr,A
fr,few_label_16_strat,0.3818809822574258,0.24139555114026762,25,0.9033410827450316,0.08340337315598245,0.039690721649484534,0.1303314917127072,0.9582019727107048,0.8696685082872928,0.4402933333333333,0.8696685082872928,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.04402733830759997,clf_unitary_xlmr,A
fr,few_label_16_rand,0.36888937260955573,0.2468208780188299,25,0.9064988422178238,0.07939180909556051,0.04381443298969072,0.12209944751381217,0.9545234830277269,0.8779005524861878,0.4464,0.8779005524861878,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.040869578834807685,clf_unitary_xlmr,A
fr,few_label_32_strat,0.5416704420745373,0.25881761466429803,25,0.88266402940567,0.06780923849210785,0.02335051546391752,0.18209944751381213,0.9735319010258098,0.8179005524861879,0.4068533333333334,0.8179005524861879,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.06470439164696151,clf_unitary_xlmr,A
fr,few_label_32_rand,0.5023988644778729,0.24701722406090967,25,0.8924940884243131,0.06410789418296844,0.02577319587628866,0.1645303867403315,0.9709676203426352,0.8354696132596685,0.41658666666666666,0.8354696132596685,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.05487433262831842,clf_unitary_xlmr,A
fr,few_label_64_strat,0.35851633597165344,0.26015092762871367,25,0.9144356348947755,0.05272799663737123,0.045824742268041244,0.1103867403314917,0.9519560688081345,0.8896132596685083,0.45309333333333335,0.8896132596685083,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.032932786157856,clf_unitary_xlmr,A
fr,few_label_64_rand,0.33963313423097136,0.21856894223244297,25,0.9249411257678994,0.031574471370188754,0.044793814432989694,0.09585635359116022,0.9529068109716351,0.9041436464088397,0.45957333333333333,0.9041436464088397,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.022427295284732085,clf_unitary_xlmr,A
fr,few_label_128_strat,0.2805360010266304,0.1819747270662295,25,0.9343731544367644,0.023635221203432408,0.048298969072164945,0.07613259668508288,0.9490191244363984,0.9238674033149172,0.47090666666666664,0.9238674033149172,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.01299526661586714,clf_unitary_xlmr,A
fr,few_label_128_rand,0.2485807728022337,0.1297871654042292,25,0.9406372216869632,0.014117842876529245,0.04994845360824742,0.0639779005524862,0.947229859783067,0.9360220994475138,0.4776266666666667,0.9360220994475138,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.00673119936566835,clf_unitary_xlmr,A
fr,few_label_256_strat,0.2369217686355114,0.08725310614786672,25,0.9441640304698796,0.006602412286991295,0.04757731958762887,0.05994475138121547,0.9491403649215401,0.9400552486187845,0.4783466666666667,0.9400552486187845,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.0032043905827519037,clf_unitary_xlmr,A
fr,few_label_256_rand,0.25926449850201605,0.09791212913599164,25,0.9411851160250542,0.006997580380688307,0.04474226804123711,0.0681767955801105,0.9519103973328567,0.9318232044198895,0.47290666666666664,0.9318232044198895,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.006183305027577357,clf_unitary_xlmr,A
fr,target_full,0.22689596563577652,0.0,1,0.9473684210526315,0.0,0.04639175257731959,0.055248618784530384,0.95,0.9447513812154696,0.48,0.9447513812154696,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,0.9364599479467901,0.9595045219916893,0.9473684210526315,0.0,clf_unitary_xlmr,A
fr,test_oracle_unachievable,0.19265280663967133,0.0,1,0.9511355815554026,0.0,0.04896907216494845,0.04558011049723757,0.9478737997256516,0.9544198895027625,0.486,0.9544198895027625,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,-0.0037671605027710386,clf_unitary_xlmr,A
he,fixed_half,0.5,0.0,1,0.00851063829787234,0.0,0.002702702702702703,0.9957081545064378,0.5,0.004291845493562232,0.003316749585406302,0.004291845493562232,True,False,0.49970421064841664,0.3864013266998342,0.43283582089552236,402,603,0.36111076921224594,en,target_fpr,,,0.11808118081180811,0.10957054251393578,clf_unitary_xlmr,A
