language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,model,arm
es,few_label_16_rand,0.44420964747667313,0.2793766297788699,25,0.4183152007811088,0.21426993968051034,0.08040353089533417,0.6737199434229137,0.8159290566194456,0.32628005657708625,0.19629333333333335,0.32628005657708625,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.055154186973993324,clf_citizenlab_distilbert,A
es,few_label_32_strat,0.5460551805794239,0.27877258510371294,25,0.3374298118001089,0.21138564886682817,0.05044136191677175,0.7567185289957569,0.8222066315026006,0.24328147100424327,0.14133333333333334,0.24328147100424327,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.13603957595499322,clf_citizenlab_distilbert,A
es,few_label_32_rand,0.5142095695436001,0.2732911277049515,25,0.36158939931841066,0.20322607237347837,0.05775535939470366,0.7361810466760962,0.8278529101321266,0.26381895332390387,0.15488,0.26381895332390387,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.11187998843669145,clf_citizenlab_distilbert,A
es,few_label_64_strat,0.41441765561699867,0.21486923298153943,25,0.43519264191970897,0.16483811358777842,0.06617906683480455,0.6813578500707215,0.8177430319475545,0.31864214992927864,0.18517333333333333,0.31864214992927864,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.038276745835393144,clf_citizenlab_distilbert,A
es,few_label_64_rand,0.45920026421546933,0.1765843808489188,25,0.3994686574790924,0.13674063128840475,0.0535687263556116,0.7215275813295615,0.8334822448007266,0.2784724186704385,0.15957333333333332,0.2784724186704385,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.07400073027600973,clf_citizenlab_distilbert,A
es,few_label_128_strat,0.3441734953224659,0.11591729990363953,25,0.4861359759877251,0.08999879272094904,0.0686002522068096,0.6473550212164075,0.8262740596975752,0.35264497878359263,0.20247999999999997,0.35264497878359263,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,-0.01266658823262301,clf_citizenlab_distilbert,A
es,few_label_128_rand,0.38738669753074645,0.16656833497756804,25,0.45523586373935065,0.1262270568854443,0.06486759142496848,0.6716265912305515,0.8283662635811198,0.3283734087694484,0.1890666666666667,0.3283734087694484,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.018233524015751457,clf_citizenlab_distilbert,A
es,few_label_256_strat,0.3466818568110466,0.06650679306475824,25,0.48419330390518295,0.052923170578169317,0.06189155107187894,0.6560113154172561,0.8340192403715224,0.34398868458274395,0.19485333333333338,0.34398868458274395,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,-0.010723916150080837,clf_citizenlab_distilbert,A
es,few_label_256_rand,0.3930357977747917,0.10924801412310756,25,0.4488296988880231,0.0870137901645006,0.056696090794451454,0.6866195190947667,0.8327806479123325,0.31338048090523335,0.17768000000000003,0.31338048090523335,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.024639688867079013,clf_citizenlab_distilbert,A
es,target_full,0.3641737997531891,0.0,1,0.4734693877551021,0.0,0.05170239596469105,0.6718528995756718,0.8498168498168498,0.32814710042432815,0.182,0.32814710042432815,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,0.44035477563465236,0.5064734227280064,0.4734693877551021,0.0,clf_citizenlab_distilbert,A
es,test_oracle_unachievable,0.3895382881164551,0.0,1,0.45548654244306414,0.0,0.04918032786885246,0.6888260254596889,0.8494208494208494,0.31117397454031115,0.17266666666666666,0.31117397454031115,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.017982845312037976,clf_citizenlab_distilbert,A
fr,fixed_half,0.5,0.0,1,0.5338645418326693,0.0,0.015463917525773196,0.6298342541436464,0.9571428571428572,0.3701657458563536,0.18666666666666668,0.3701657458563536,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.22498319479284512,clf_citizenlab_distilbert,A
fr,source_global,0.6391233205795288,0.0,1,0.4589473684210526,0.0,0.010309278350515464,0.6988950276243094,0.9646017699115044,0.3011049723756906,0.15066666666666667,0.3011049723756906,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,0.4184559602148098,0.49440737489025455,0.7588477366255144,0.2999003682044618,clf_citizenlab_distilbert,A
fr,pooled_global,0.5642118165497783,0.0,1,0.49590163934426235,0.0,0.01288659793814433,0.6657458563535912,0.9603174603174603,0.3342541436464088,0.168,0.3342541436464088,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.26294609728125207,clf_citizenlab_distilbert,A
fr,worstcase_global,0.8775589317083359,0.0,1,0.26491646778042954,0.0,0.003865979381443299,0.8466850828729282,0.9736842105263158,0.15331491712707182,0.076,0.15331491712707182,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.49393126884508487,clf_citizenlab_distilbert,A
fr,quantile_match,0.14312756605446345,0.0,1,0.7717041800643087,0.0,0.05154639175257732,0.3370165745856354,0.9230769230769231,0.6629834254143646,0.3466666666666667,0.6629834254143646,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,-0.01285644343879433,clf_citizenlab_distilbert,A
fr,sld_em,0.9157846351781599,0.0,1,0.21375921375921375,0.0,0.003865979381443299,0.8798342541436464,0.9666666666666667,0.12016574585635359,0.06,0.12016574585635359,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.5450885228663007,clf_citizenlab_distilbert,A
fr,bbse,0.8882525318918587,0.0,1,0.24819277108433735,0.0,0.003865979381443299,0.8577348066298343,0.9716981132075472,0.14226519337016574,0.07066666666666667,0.14226519337016574,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.5106549655411771,clf_citizenlab_distilbert,A
fr,few_label_8_strat,0.20389728097245097,0.2119646446270204,25,0.7288639634506242,0.16113761244767036,0.06530927835051545,0.36,0.9140022985725978,0.64,0.34269333333333335,0.64,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.029983773174890205,clf_citizenlab_distilbert,A
fr,few_label_8_rand,0.2601149798743427,0.2485998651304524,25,0.6906986178249629,0.1609229268756479,0.09221649484536083,0.38491712707182324,0.8968697340848252,0.6150828729281768,0.3445866666666667,0.6150828729281768,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.06814911880055152,clf_citizenlab_distilbert,A
fr,few_label_16_strat,0.22507435336709022,0.21871313948712218,25,0.7192656209738153,0.1403141033952625,0.0739175257731959,0.3683977900552486,0.9092205628705069,0.6316022099447514,0.34309333333333325,0.6316022099447514,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.03958211565169911,clf_citizenlab_distilbert,A
fr,few_label_16_rand,0.28676535503938794,0.2950723833245068,25,0.6694771578293676,0.20778227604871788,0.08025773195876289,0.4070165745856354,0.9066597707587364,0.5929834254143647,0.3277333333333333,0.5929834254143647,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.08937057879614685,clf_citizenlab_distilbert,A
fr,few_label_32_strat,0.44604696743190286,0.3128510599128031,25,0.5657254567073149,0.2202009358173332,0.036701030927835054,0.5485635359116022,0.9415864280475232,0.4514364640883979,0.23687999999999998,0.4514364640883979,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.19312227991819952,clf_citizenlab_distilbert,A
fr,few_label_32_rand,0.48971928186714647,0.29778244150730276,25,0.5387795241321099,0.21115563100091211,0.0277319587628866,0.5849171270718232,0.9500285617027356,0.41508287292817686,0.21469333333333332,0.41508287292817686,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.22006821249340447,clf_citizenlab_distilbert,A
fr,few_label_64_strat,0.24429848209023475,0.17008359064349635,25,0.7085464568960816,0.11030108271462465,0.04984536082474226,0.4064640883977901,0.9273863460645146,0.59353591160221,0.3122666666666667,0.59353591160221,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.05030127972943277,clf_citizenlab_distilbert,A
fr,few_label_64_rand,0.2710661095008254,0.23630928319340344,25,0.6907825540640414,0.15327820761033434,0.052061855670103095,0.41690607734806634,0.9261145251672751,0.5830939226519337,0.30837333333333333,0.5830939226519337,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.06806518256147298,clf_citizenlab_distilbert,A
fr,few_label_128_strat,0.21779338128864764,0.1718012393734119,25,0.7249652490732337,0.11360336877256925,0.04896907216494846,0.3869060773480663,0.9271785471355891,0.6130939226519336,0.3212533333333333,0.6130939226519336,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.03388248755228074,clf_citizenlab_distilbert,A
fr,few_label_128_rand,0.22824734479188918,0.1372812553580779,25,0.7207960569114747,0.08852126107750954,0.042216494845360816,0.4019337016574586,0.9335760577428168,0.5980662983425415,0.3105066666666667,0.5980662983425415,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.038051679714039666,clf_citizenlab_distilbert,A
fr,few_label_256_strat,0.1940630292892456,0.10841625799664144,25,0.7429465517405202,0.07070332490917355,0.04556701030927835,0.3738674033149171,0.9304942518104172,0.6261325966850829,0.3257866666666666,0.6261325966850829,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.015901184884994257,clf_citizenlab_distilbert,A
fr,few_label_256_rand,0.20830278493463994,0.0874277019415055,25,0.73383494126955,0.057719762804620746,0.04036082474226804,0.39088397790055246,0.9360401188350231,0.6091160220994475,0.31488,0.6091160220994475,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,0.025012795355964457,clf_citizenlab_distilbert,A
fr,target_full,0.17782797664403915,0.0,1,0.7588477366255144,0.0,0.03865979381443299,0.3632596685082873,0.9389002036659878,0.6367403314917127,0.3273333333333333,0.6367403314917127,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,0.7329961101844048,0.7894202674412275,0.7588477366255144,0.0,clf_citizenlab_distilbert,A
fr,test_oracle_unachievable,0.1502077579498291,0.0,1,0.7702265372168285,0.0,0.04639175257731959,0.3425414364640884,0.9296875,0.6574585635359116,0.3413333333333333,0.6574585635359116,False,False,0.9244069317081506,0.4826666666666667,0.517,1000,1500,0.6391233205795288,en,target_fpr,,,0.7588477366255144,-0.011378800591314131,clf_citizenlab_distilbert,A
he,fixed_half,0.5,0.0,1,0.056910569105691054,0.0,0.016216216216216217,0.9699570815450643,0.5384615384615384,0.030042918454935622,0.02155887230514096,0.030042918454935622,False,False,0.6246607122143603,0.3864013266998342,0.43283582089552236,402,603,0.6391233205795288,en,target_fpr,,,0.20422535211267606,0.147314783006985,clf_citizenlab_distilbert,A
he,source_global,0.6391233205795288,0.0,1,0.04166666666666667,0.0,0.005405405405405406,0.9785407725321889,0.7142857142857143,0.02145922746781116,0.011608623548922056,0.02145922746781116,False,False,0.6246607122143603,0.3864013266998342,0.43283582089552236,402,603,0.6391233205795288,en,target_fpr,0.009322973266681156,0.07827936255883852,0.20422535211267606,0.16255868544600938,clf_citizenlab_distilbert,A
he,pooled_global,0.5621195169405195,0.0,1,0.05714285714285714,0.0,0.013513513513513514,0.9699570815450643,0.5833333333333334,0.030042918454935622,0.01990049751243781,0.030042918454935622,False,False,0.6246607122143603,0.3864013266998342,0.43283582089552236,402,603,0.6391233205795288,en,target_fpr,,,0.20422535211267606,0.14708249496981893,clf_citizenlab_distilbert,A
he,worstcase_global,0.8775589317083359,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,0.6246607122143603,0.3864013266998342,0.43283582089552236,402,603,0.6391233205795288,en,target_fpr,,,0.20422535211267606,0.20422535211267606,clf_citizenlab_distilbert,A
he,quantile_match,0.05776667311787605,0.0,1,0.5043859649122808,0.0,0.2918918918918919,0.5064377682403434,0.515695067264574,0.49356223175965663,0.36981757877280264,0.49356223175965663,False,False,0.6246607122143603,0.3864013266998342,0.43283582089552236,402,603,0.6391233205795288,en,target_fpr,,,0.20422535211267606,-0.30016061279960476,clf_citizenlab_distilbert,A
he,sld_em,0.9999989660485397,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,0.6246607122143603,0.3864013266998342,0.43283582089552236,402,603,0.6391233205795288,en,target_fpr,,,0.20422535211267606,0.20422535211267606,clf_citizenlab_distilbert,A
he,bbse,0.6391233205795287,0.0,1,0.04166666666666667,0.0,0.005405405405405406,0.9785407725321889,0.7142857142857143,0.02145922746781116,0.011608623548922056,0.02145922746781116,False,False,0.6246607122143603,0.3864013266998342,0.43283582089552236,402,603,0.6391233205795288,en,target_fpr,,,0.20422535211267606,0.16255868544600938,clf_citizenlab_distilbert,A
